,comment,sentiment
2354,급발진 소리하고 앉아 있네 ㅋㅋㅋㅋ 아지매 핸들 내려놓으쇼 ㅋㅋ주차꼬라지부터 맘에 안드노,1.0
2355,급발진이고 지랄이고 지 물건산다고 저기 다 주차하고 물건사오는 거 존 나역겹네,1.0
2356,볼보 중국에 공장 생기더니 ㅉㅉㅉ,1.0
2357,입장 바뀌 생각 좀 해봐 왜 욕만쳐하는 거임 대마했다 ㅇㅈㄹ,1.0
2358,미친 새 키 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 볼보라서 저 정도라고 합리화 개쩌네 볼보도 ㅂㅅ 시나 사망사고 없는 줄 아나ㅋㅋ 박은 위치마다 틀리지 무슨 탱크인 줄 아네ㅋ,1.0
2359,잼 민아,1.0
2360,젊은 남성 급발진 영상 있을까요 왜 여성 노인 빈도가 높은 지 이유좀,1.0
2361,여사님 엑셀을 밟으시면 안 되죠 역시는 역시,1.0
2362,맨날 급발진은 노인아님 계집,1.0
2363,차 달리는 영상만 2분 동안 처보여주노ㅅㅂ 답답하구로,1.0
2364,주차 개극 혐이네,1.0
2365,ㅈㄴ씨끄럽네,1.0
2366,ㅈ나 씨끄럽네,1.0
2367,아줌마 양심 어딨어요,1.0
2368,아지매 여자 급발진 이 3박자는 불변의 법칙 이네,1.0
2369,삼가 귀의 명복을 액션빔,1.0
2370,김 여사가 김 여사 했네ㅋㅋㅋㅋㅋ 으휴,1.0
2371,이건 또 뭔 개똥소리야,1.0
2372,시동을 쳐꺼라,1.0
2373,ㅅㅂ 수동 몰고 다녀야겠다,1.0
2374,개 ㅆㅂ,1.0
2375,여자 운전자라 신빙성이 좀 떨어지네,1.0
2376,현기차가 저랬다면 입에 거품을 물고 ㅈㄹ 했겠지,1.0
2377,내 개 논리 오지고요 ㅋㅋ 깡통살 수준밖에 안 되시나보네요,1.0
2378,파킹 풀어도 급발진 하는 게 말이 됨 생각 좀 해 ㅂ신아,1.0
2379,아이고 여사님 여사님은 성 씨가,1.0
2380,근데 참 아이러니한 게 지금까지 급발진 사고의 운전자는 거의 대부분이 아닌 여자들 아니면 최소 50대 이상의 남자들일까 젊은 남자는 한 번도 본 적이 없다 혹은 연식이 많이 된 차량 유투브에 급발진 검색해서 한 25개 영상을 봣는데 다 그렇네 내 통계가,1.0
2381,여성분이라 더 놀랐겠군ㅋ,1.0
2382,김 여사는 평생 김 여사 다 ㅇㅇ 운전 경력 23년 운운하면서 선동하는데 역시 유사 언론 채널 답다,1.0
2383,한국은 빛 좋은 개살구지 ㅋㅋ 하나하나 보면 개ㅆㄹㄱ라 고칠 곳이 한 두 군데가 아님,1.0
2384,50대 여자 불법 주정차 안전밸트흠,1.0
2385,개소리야,1.0
2386,대마초 피고 글 쓰나보네ㅉㅉ,1.0
2387,대가리 생각이나 있나 ㅉㅉ,1.0
2388,대마초를 먹은 게 분명하다 뽕쟁이들이 다 그렇지 뭐쯔쯔,1.0
2389,아줌마들 운전면허 다 뺏아야함,1.0
2390,이런 사고 특 차주가 나이 많거나 여자임,1.0
2391,왜 급발진은 여자이거나 노인이거나 운전 경력이 많은 사람한테만 나타날까 선택적 급발진인가,1.0
2392,여자들 운전하는 거 보면 4차선에서 1차선 들어가 가겠다고 길 가로막고 차를 90도 세워서 길 막고 1차선 들어가는 꼬라지 보면 23년 이 아니라 33년 운전했어도 여자들은 운전 다 개 판이더라 저거 그냥 운전 미숙일 거야,1.0
2393,그리고 편 견도 있겠지만 김 여사님들이 많아서,1.0
2394,아주 메 브레이크랑 과 속 페달 헷 깔린네,1.0
2395,여자들은 자기가 멈추는 곳이 곧 주차장이라 생각함,1.0
2396,아줌마라서 급발진이라 섣불리 판단하긴 힘들 듯,1.0
2397,급발진 사고는 왜 대부분 여자일까,1.0
2398,왜 꼭 급발진 사고는 노인들 아니면 여자들에게 한정되어 나타날까,1.0
2399,여자들은 자기들이 변속기 에 놓는 그곳이 주차장인 줄 알죠 그냥 불법 주차가 아니라 진짜 상상을 초월합니다 설마 저기 주차는 아니겠지 하고 있는데 후 다닥 내림,1.0
2400,틀 딱련들 마트 앞에 주차 ㅈㄴ 자주함,1.0
2401,일단 여자 비명 나올 때부터,1.0
2402,좀 이상한 게 브렉 등은 왜 켜질 줄을 모르지 그리고 왜 수많은 급발진 의심 사고는 여자나 노인들에게 집중되서 나타날까,1.0
2403,김 여사잖아요 인천여 고 운동장에서 지나가던 여고생 풀 악셀로 깔아뭉개고 30초 동안 소리 꽥꽥 지르면서 풀악셀 밟은 운전 경력 20년 넘는 여자도 있었는데요,1.0
2404,여자가 더 의 싱스러운데 여자라 믿을 수가 없음,1.0
2405,팩트 급발진 사고 90 여자다,1.0
2406,왜 이런 일은 여자들한테만 일어남 ㅋㅋㅋㅋ 딱 봐도 착 각하고 풀악셀 밟았네,1.0
2407,여자 또는 고령자한테만 선택적으로 일어남ㄹㅇ 신기한데,1.0
2408,왜 하필 여자냐 ㅋㅋㅋ 여자들 급발진 일어나는 게 페달 쪽에 신발 끼는 거임 특히 벗겨지기 쉬운 여름철 신발 같은 경우 브레이크 밑에 끼면 브레이크 안 밟힌다고 구라 칠 수 있는 거지 악셀에 끼는 경우엔 악셀이랑 악셀 오른쪽 사이에 껴서 악셀이 계속 눌린 상태라거나 신발 말고 가능성은 들고 있는 짐인데 짐이 운전선 쪽으로 떨어지면 떨어질 땐 쉽지만 뺄 때는 핸들에 걸려서 잘 안 빠짐진 지하게 내가 되묻고 싶음 차가 그냥 서 있을 땐 가만히 잘 서 있다가 39 하필 39 운전자가 타니까 급발진했다 ㅋㅋㅋ 뭐 개그하냐,1.0
2409,현기 였으면 댓글이 장난 아닐 건데 급발진 운전자 보면 여자 노인,1.0
2410,급발진 97 여자 노인,1.0
2411,근데 왜 주정차를 저 따구로 하냐 ㅋㅋㅋㅋㅋㅋ꼬시다 오또 케오또 케 브레이크가 안 들면 바로 가드레일리나 전봇대에 박아야지 개 미련 하네,1.0
2412,ㅅㅂ 정도껏 잡아라 싹쓰리를 하냐 미친 정신병자들,1.0
2413,ㅅㅂ 진짜 잔인 한 새키들,1.0
2414,미친 것들이 네 세상에나,1.0
2415,저기에 폭탄으로 다 죽이고 싶네,1.0
2416,ㄱㅅㄲㄷ,1.0
2417,정신나간 쓰레기들이 네 진짜 ㅡㅡ,1.0
2418,저 정신병자 싸이코패스 4만명 단체로 감옥에 처 넣어야 함,1.0
2419,좃간만 사라지면 돼,1.0
2420,쟤네는 단체로 싸이코 색기들인가,1.0
2421,좆센 ㅋㅋ,1.0
2422,미친 놈들인 가 하아,1.0
2423,미친 것들,1.0
2424,토나오네,1.0
2425,교육 못 받은 저능한 새끼들이 많네요,1.0
2426,하 저 사람들 나쁜 새키들,1.0
2427,저건 전통이 아니라 죽이는 거지 빡대 갈아,1.0
2428,머하냐 이놈들 아 미친인간들,1.0
2429,저 사람들 다 뒈져버렸으면 좋겠다,1.0
2430,적당히 해 시발,1.0
2431,저건 인간도 아니다 ㅅㅂ 저게 뭐하는 짓이냐 지들이 원하는 이 득 보기 위해서 ㅈㄹ을 다하고 입장 바꿔 생각처해봐 무식 한 놈들,1.0
2432,저기는 자연에 대재앙으로 고래 밥이 될 놈년들임,1.0
2433,쓰레기 짓거리 하네,1.0
2434,진짜 마을 주민들이 떼거지로 정신병자들이네,1.0
2435,미친 것들,1.0
2436,뭐가 문젠데개 새끼들아 그냥 고기인데 먹어봐 맛있다,1.0
2437,ㅅㅂ 영상을 못 보겟다,1.0
2438,진짜 쓰레기 같네,1.0
2439,미친 거 아녀 ㅅㅂ 저게 뭐하는 거,1.0
2440,미친 사람들,1.0
2441,전통이란 다 총 쏴 죽여야 할 것들,1.0
2442,와 ㅅㅂ 것들,1.0
2443,기관총으로 다 쏴 죽여버리고 싶네,1.0
2444,미친 것들 저런 놈들 죽어도 마땅해,1.0
2445,미친 놈들,1.0
2446,진짜 외국은 마스크 ㅈ도 안 끼는구나,1.0
2447,미친 넘들 아니야 ㅋㅋ 걍 미쳤네ㅋㅋ,1.0
2448,저것들 다 미친 것 같네 ㅡㅡ,1.0
2449,미틴 놈들,1.0
2450,와 인간 아 니들 사람 맞냐,1.0
2451,미친 ㅅㄲ들이네,1.0
2452,하여튼 ㅂㅅ들 언론에 나오면 불쌍하다고 네팔에선 신에게 받친다고 소 몇만 마리 모아서 학살한 다 ㅉㅉ,1.0
2453,인성 쓰레기 새끼들이네,1.0
2454,나쁜 노무시키들,1.0
2455,개색기들 천재지변으로 흔적도 없이 사라져 버려라,1.0
2456,야 저샛기들 2 뒤졌냐,1.0
2457,시발아 그럼 말이 다르잖아,1.0
2458,진짜 미치광이 새끼들이 다 진짜로,1.0
2459,모야 이 야만 인 ㅅㄲ들은 원시인이냐 어 휴 사람 ㅅㄲ들 아니네,1.0
2460,먹을 것이 그렇게 없디 쒸래 기네ㅉ,1.0
2461,ㅅ발 저 새끼들은 양심도 없나 ㅅ발 몇 마리만 잡으면 되지 개 같네,1.0
2462,쓰레기들,1.0
2463,전통 ㅇㅈㄹ,1.0
2464,바이킹 ㅈㄴ 미개한 민족이 노,1.0
2465,왜 저러는 거지 미친 것들,1.0
2466,ㅡㅡ미친 놈들이 네ㅡㅡㅡㅡ,1.0
2467,미친,1.0
2468,미친 넘들이 네 진짜,1.0
2469,와시발,1.0
2470,야만인 새끼들,1.0
2471,저딴 게 뭔 전통이 여시 발족ㅈ같네,1.0
2472,개미친,1.0
2473,진짜 미친 새끼들 진짜 미 친놈들이 네 저 새끼들도 바다에 빠트려서 작살로 대가 리 조준해서 죽여야 됨,1.0
2474,ㅅㅂ 저게 사람 새끼들이냐 ㅋㅋ,1.0
2475,아니 ㅆ벌 썸넬 보고 두 눈을 의심했네 여가 무슨 구석기시대냐,1.0
2476,존 나 야만스럽고 미개하다,1.0
2477,미친 새끼들이네,1.0
2478,찾아가서 맞짱 ㅈ ㄴ 뜨고 싶네,1.0
2479,진짜 욕 나오네,1.0
2480,저 십새들,1.0
2481,개 시 ㅂ,1.0
2482,ㅅ 1발 진짜 사람 ㅅ낀 가 타노스형 인간 좀 다 죽 여줘 빌 게이츠형 치사율 100퍼센트 바이러스 좀 개발해줘 그냥 인류 끝내줘 제 발 미안해서 못 살겠어,1.0
2483,개싸이코들이 네 정신병자들,1.0
2484,시발 대체 왜 저러는 거야,1.0
2485,어우 역겹다,1.0
2486,자동으로 욕 나온 다 시 벌ㅡㅡ,1.0
2487,구역질나는 것들,1.0
2488,ㄹㅇ싸패 같다,1.0
2489,미친 놈들 아니야,1.0
2490,정말 쓰레기들이네,1.0
2491,ㅅㅂ 장난해 진짜 개 역 겨워 저런 인간들 다 범고래한테 씹어 먹혀버렸으면 좋겠네,1.0
2492,일본만 저 ㅈㄹ 하는 게 아니었구나 개늠들,1.0
2493,ㅁㅊ놈들,1.0
2494,변태 새끼들,1.0
2495,미친 인간들,1.0
2496,도저히 못 보겠다 야만 새 낃ㄹ,1.0
2497,진짜 문화 저급하다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
2498,ㅅㅂ미친 걍 니들도 학살 당했으면,1.0
2499,존 나 미개해,1.0
2500,개쓰레기들이네,1.0
2501,와 이걸 또 햇나 개미친 새끼덜,1.0
2502,ㅅㅂ 역겹네,1.0
2503,완전 쓰레기네 이 사람들,1.0
2504,씨발,1.0
2505,끔찍하고 토나온다,1.0
2506,헐ㅅㅂ 뭐야 저게,1.0
2507,추하다,1.0
2508,이 새끼들 재미로 잡는 거 같네,1.0
2509,고기는 잘 먹으면서 이 중성 ㅅㅂㅋㅋ,1.0
2510,미친 것들 아냐,1.0
2511,도랏나 미친놈들이 네 진짜,1.0
2512,미친 새끼들 할 말이 없다,1.0
2513,싸이코 같다 ㄹㅇ,1.0
2514,ㅆ발 이건 아니지,1.0
2515,개 불쌍하다,1.0
2516,ㅈㄴ 제미 있겟 네 ㅋㅋ,1.0
2517,미친 새끼들 아니야 ㅋㅋㅋㅋㅋㅋㅋ 뭔 생각이지,1.0
2518,사이코패스나 라야,1.0
2519,저 병신 같은 나라는 어디여,1.0
2520,와 저 사람들 싸이코 네,1.0
2521,쓰레기들,1.0
2522,무식한 족 속들,1.0
2523,장애인들이 네 저런 짓 하는 새끼들이 사람들도 죽인다,1.0
2524,저게 인간들이라고 와 씨 발 저런 것들도 사람이라고 먹고 자 고 싸고 하겠지 개 같은 것들 진짜,1.0
2525,다 뒤지게 저기 다 핵쏘고 싶다,1.0
2526,추악한 것들,1.0
2527,미개하다 진심으로 ㅋㅋㅋㅋ,1.0
2528,미쳐 따 개눔들,1.0
2529,웃는 모습 진짜 정신병자들 같다,1.0
2530,역겨워서 토나와,1.0
2531,진짜 미 친놈들이 다 심지어 마스크도 없어 야만스럽기 짝이 없다,1.0
2532,진짜 미개하다 ㅋㅋㅋ,1.0
2533,아니 ㅆ 레기 사람들이네,1.0
2534,그 전통으로 니네 그 잔혹한 대가리 따라,1.0
2535,미친 존 나역겹 네 코쟁이들,1.0
2536,저 새끼들은 고래 없어지면 내가 한 거 아니라고 ㄹㅇ ㅈㄹ 랄 떤다 ㅉㅉ,1.0
2537,미개하구먼,1.0
2538,개씨 발 저게 뭐야,1.0
2539,미친 인간들,1.0
2540,개시바 진짜 개쌍욕이 절로 나오네 개잔인해서,1.0
2541,아 진짜 죽 여버리고 싶다 살인 충동,1.0
2542,아니 저게 사람 새끼냐,1.0
2543,와 ㅅㅂ 양심,1.0
2544,저런 새끼들은 중국에 가서 홍수로 뒤져야 됨,1.0
2545,어우 미친 샛기들,1.0
2546,악마 새끼들,1.0
2547,일본 개 노무새 키긓,1.0
2548,무식하다,1.0
2549,저기에 핵한방 떨구고 싶네ㅡㅡ,1.0
2550,저게 뭐하는 짓이냐 미 친놈들이네,1.0
2551,ㄱㅅㄲ들,1.0
2552,마개로 막는 약 아빠진 미친 것들 ㅉㅉ,1.0
2553,적당히를 모르는 ㅅㄲ들,1.0
2554,ㅁㅊ 놈들이네,1.0
2555,정신병자들,1.0
2556,씨발놈들이 우리가 애지중지해서 보호하는 걸로 축제 즐기고 있네,1.0
2557,개쓰레기 나라네,1.0
2558,싸이코패스들,1.0
2559,저인간들 다 죽이고 싶다,1.0
2560,초등학생은 잼민이가 아니다 너 한데 한 말 아닌데 찔리냐 잼 민아ㅋ,1.0
2561,이런 미친 ㄴ 들 그러고도 사람이냐,1.0
2562,ㅅㅂ 사람이 할 짓이 아니네,1.0
2563,쉬벌 야 만족들,1.0
2564,정신병 있나,1.0
2565,저런 쓰레기 같이 인간이 인내,1.0
2566,개쓰레기네,1.0
2567,저 인간 쓰레기네,1.0
2568,다 죽여야 함,1.0
2569,미칭 잉간들,1.0
2570,미띤놈들,1.0
2571,뇌절 오지네 받네 시 발,1.0
2572,ㅅㅂ이 딴 것 좀 하지마,1.0
2573,하 씨발,1.0
2574,감성충들 역겹네ㅋㅋ 겨우 동물 죽인 걸로 ㅂㄷㅂㄷㅋㅋ 채식주의자면 ㅇㅈ,1.0
2575,사람 새끼들 맞나,1.0
2576,ㅈㄴ 미개하네,1.0
2577,진짜 역겹네,1.0
2578,ㅅㅂ 이게 처 돌았나,1.0
2579,시발 그냥 멸망 ㄱ,1.0
2580,저런 처죽 일 쓰레기들 저 야만인들 천벌받는다,1.0
2581,ㅅㅂ 저게 인간이냐,1.0
2582,토나올 뻔 입에서 토맛이,1.0
2583,미친 짓이지,1.0
2584,닥쳐 닭 돼지 소 처 먹지마,1.0
2585,싸이코 아니냐 웃는 가보면,1.0
2586,ㅠㅜ미친 놈들,1.0
2587,쓰레기들,1.0
2588,ㅁㅊㄱㄷ,1.0
2589,진짜 욕 안 하고 싶지만 저런 것들은 정말 씹 ㅅㅐ 다 저런 짓 하는 것들 부모도 잡아서 똑같이 해야 한다,1.0
2590,어휴 역겨워 미친 것들,1.0
2591,와 처 웃고 있네,1.0
2592,완전 미 친놈들 이네,1.0
2593,미쳤나봐 벌받아 너네들,1.0
2594,도른 자들,1.0
2595,니 애미 ㅋ,1.0
2596,천벌을 받을 미친 것들,1.0
2597,ㅆㅂ 욕밖에 안 나온 다 ㄱㅅㄲㄷ,1.0
2598,와싸이코네 완전,1.0
2599,이 악마 같은 놈들,1.0
2600,잔인한 ㅅㄲ,1.0
2601,진짜 인간 말종들이다,1.0
2602,인간 쓰레기들,1.0
2603,역겹다,1.0
2604,시부레 성악설 아 맞는 듯,1.0
2605,사이코 같음,1.0
2606,와 ㅆㅂ 미친 욕 태배가지로 나오네,1.0
2607,또 라이들이네,1.0
2608,모자란 ㅅㄲ,1.0
2609,ㅅㅂ 저건좀,1.0
2610,개역겹 다 진짜,1.0
2611,ㅣ발,1.0
2612,저거면 택배상하차도 젖밥이네,1.0
2613,어쩌라는 거지 이건 진짜 능지 문제네,1.0
2614,무슨 개소리,1.0
2615,살라고 졸라 뛰어가 네ㅋㅋㅋ,1.0
2616,얘내는 집도 바다에 오염수도 바다에 ㅉㅉ,1.0
2617,일본 이야기 잘나가다가 왜 우리나라를 비교하는 거로 마무리 질이야 기래기야,1.0
2618,저것도 우리 탓한다며 ㅅㅂ 것들 더 무너져 버러라 싹 다 밀어부러라,1.0
2619,개꿀,1.0
2620,중국이 저렇게 당해야 할 텐데 시발럼들,1.0
2621,개꿀ㅋ,1.0
2622,쓰레기 같은 올림픽 개최보다 산 사태나 코로나 때문에 자국 국민들은 먼저 구해야 할 듯,1.0
2623,하 진짜 윗 대가리들이 ㅂㅅ 이면 밑에서 죽어나간 느 거지,1.0
2624,업보다 업보야 ㅉㅉㅉ,1.0
2625,댓글에 미친 새끼들 많네 ㅋㅋㅋㅋㅋ 저 놈들이 일본 방구석 넷우익들이랑 뭐가 달라 사람이 죽었는데 사이다 이지랄 떠네 그리고 자연의 반격이 다 뭐 다 이지랄도 짜증난다 씨 발 지가 겪으면 살려달라 울고 불고 할 거면서 남이 겪는 자연재해에 걱정은 커녕 지구의 반격이 다 지구가 정화하려 한 다 이지랄 떠네,1.0
2626,오예 기 분존 나 좋네 오예,1.0
2627,쓰나미가 와야 되는데 아쉽네요,1.0
2628,쌤통 데스네,1.0
2629,일본 사람들 진짜 불쌍하다 ㅠㅠ 원래 일본이라는 나라를 ㅈㄴ 했는데,1.0
2630,저번에 걱정하다가 뒷통수 쳐 맞았지,1.0
2631,일본 침몰 사이닼ㅋㅋㅋ,1.0
2632,일본이 피해 입은 거 ㄹㅇ 꿀잼이 네 ㅋㅋㅋ,1.0
2633,요새 지구 기후가 심상치 않던데 갈수록 자연재해 빈번해질 듯 올림픽이나 취소해라 미친 나라야,1.0
2634,죽든 말든지 다 자업자 득 옛 조상 업보지뭐 1도 안 안쓰럽다 거짓말만 해대는 것들 빨리 끝나버려라,1.0
2635,저기 사람 있었으면 ㅈㄴ 놀라겠누ㅋㅋㅋㅋㅋㅋ,1.0
2636,뭔 개소리야 ㅋㅋㅋ 어디 극우 커뮤니티에서 떠든 걸 성급한 일반화 하고 계시네,1.0
