,comment,sentiment,token
2656,이번 한국에 철거 붕괴로 9명 사망할 때 기 뻐서 박수치던 일본 세기들 애도하는 사람 별로 없음 그 비율이 82로 압도 적임 정신 차려라 ㅂㅅ 너의 엄마 맞아도 맞대응은 나쁜 거라고 할 세기네ㅉ,1.0,"['이번', '한국', '에', '철거', '붕괴', '로', '9', '명', '사망', '할', '때', '기', '뻐', '서', '박수치던', '일본', '세기', '들', '애도', '하는', '사람', '별로', '없음', '그', '비율', '이', '82', '로', '압도', '적임', '정신', '차려', '라', 'ㅂㅅ', '너', '의', '엄마', '맞아도', '맞', '대응', '은', '나쁜', '거', '라고', '할', '세기', '네', 'ㅉ']"
2657,죄받는 거야,1.0,"['죄', '받는', '거야']"
2658,저런 대 뭔 올림픽이 누,1.0,"['저런', '대', '뭔', '올림픽', '이', '누']"
2659,넌 입장 바꿨으면 한국은 올림픽 계속 해야 한다고 할 거잖아 우매한 놈아 ㅋㅋ,1.0,"['넌', '입장', '바꿨으면', '한국', '은', '올림픽', '계속', '해야', '한다고', '할', '거', '잖아', '우매', '한', '놈', '아', 'ㅋㅋ']"
2660,에휴 재난사고에 일본이라서 좋아하는 새끼들 봐라 ㅉㅉ 명예 독립후손들 납셨네,1.0,"['에', '휴', '재난', '사고', '에', '일본', '이라서', '좋아하는', '새끼', '들', '봐라', 'ㅉㅉ', '명예', '독립', '후손', '들', '납셨네']"
2661,네 다음 식민지 똥 개 출신 보신탕,1.0,"['네', '다음', '식민지', '똥', '개', '출신', '보신탕']"
2662,너 같은 놈들은 꼭 당했으면 좋겠다,1.0,"['너', '같은', '놈', '들', '은', '꼭', '당했으면', '좋겠다']"
2663,친일파인가,1.0,"['친일파', '인가']"
2664,제 채널에 절대 들어오지마세요 그럼 바꿔 병신아,1.0,"['제', '채널', '에', '절대', '들어오지', '마세요', '그럼', '바꿔', '병신', '아']"
2665,니도 똑같아지는 거야 그런 말 하는 순간부터,1.0,"['니', '도', '똑같아지는', '거야', '그런', '말', '하는', '순간', '부터']"
2666,이 영상 보면서 이 때까지 본 재난영화보다 더 잼나지 나 똘아이 인가 봐 ㅍㅎㅎㅎ,1.0,"['이', '영상', '보면서', '이', '때', '까지', '본', '재난영화', '보다', '더', '잼나지', '나', '똘', '아이', '인가', '봐', 'ㅍㅎㅎㅎ']"
2667,땅속으로 묻히거라 영원히,1.0,"['땅속', '으로', '묻히거라', '영원히']"
2668,크 댓글 상태 존 나 대단하네 재앙이 가 반일하라고 시키드나 ㅋㅋ 사람 죽는 게 재밌냐 반중이나 하라고 퓽신들아,1.0,"['크', '댓글', '상태', '존', '나', '대단하네', '재앙', '이', '가', '반일', '하', '라고', '시', '키드', '나', 'ㅋㅋ', '사람', '죽는', '게', '재밌냐', '반중', '이나', '하라', '고', '퓽신들', '아']"
2669,100년에 한 번 올까 말까 한 기록적 폭우 이건 안 보이냐 학교 다닐 때 쳐 자 빠져 잤냐 문해력이 개판이 네 너 공부 좀 해야겠다ㅋㅋ,1.0,"['100년', '에', '한', '번', '올까', '말까', '한', '기록', '적', '폭우', '이건', '안', '보이냐', '학교', '다닐', '때', '쳐', '자', '빠져', '잤냐', '문해', '력', '이', '개판', '이', '네', '너', '공부', '좀', '해야겠다', 'ㅋㅋ']"
2670,인왕산이 저렇게 무너져서 문재앙도 휩쓸려 갔으면,1.0,"['인왕산', '이', '저렇게', '무너져서', '문', '재앙', '도', '휩쓸려', '갔으면']"
2671,중국부터 쓸어야지 장마야 일 똑바로 안 하냐 물보라를 일으켜,1.0,"['중국', '부터', '쓸어야지', '장마', '야', '일', '똑바로', '안', '하냐', '물보라', '를', '일으켜']"
2672,쓰레기 너부터 당해라,1.0,"['쓰레기', '너', '부터', '당해라']"
2673,태양광 민둥산들 ㅈ됐다 이제,1.0,"['태양광', '민둥산', '들', 'ㅈ', '됐다', '이제']"
2674,좋다고 난리치는 사람들은 인간이 길 포기한 거냐 저 사람들이 무슨 죄가 있다고 피해 입었는데 니들이 조롱을 쳐해,1.0,"['좋다고', '난리치는', '사람', '들', '은', '인간', '이', '길', '포기', '한', '거', '냐', '저', '사람', '들', '이', '무슨', '죄', '가', '있다고', '피해', '입었는데', '니', '들', '이', '조롱', '을', '쳐해']"
2675,이런 쓰레기를 봤나 심 뽀를 좀 곱게 써라,1.0,"['이런', '쓰레기', '를', '봤나', '심', '뽀', '를', '좀', '곱', '게', '써라']"
2676,ㅇㅈ 중국은 망해 야됨,1.0,"['ㅇㅈ', '중국', '은', '망해', '야', '됨']"
2677,왜 ㅋ,1.0,"['왜', 'ㅋ']"
2678,ㅋ,1.0,['ㅋ']
2679,정신 승리 오지구 요ㅎㅎㅎ,1.0,"['정신', '승리', '오', '지구', '요', 'ㅎㅎㅎ']"
2680,저기서 튜브가 지고 물놀이 하면 개꿀 ㅇㅈ,1.0,"['저기', '서', '튜브', '가', '지고', '물놀이', '하면', '개꿀', 'ㅇㅈ']"
2681,말 같지도 않는 소리 작작,1.0,"['말', '같지도', '않는', '소리', '작작']"
2682,왜구냐 이시국에 일본 말을 쓰고 자 빠졌어,1.0,"['왜구', '냐', '이', '시국', '에', '일본', '말', '을', '쓰고', '자', '빠졌어']"
2683,응 아니야 일뽕은 저기로 가라 ㅋㅋ,1.0,"['응', '아니야', '일', '뽕', '은', '저기', '로', '가라', 'ㅋㅋ']"
2684,그런 새끼들은 사람이 아니죠,1.0,"['그런', '새끼', '들', '은', '사람', '이', '아니죠']"
2685,일본 정치인이 빡대라 자기가 뭘 질 못했는지도 모름,1.0,"['일본', '정치인', '이', '빡대', '라', '자기', '가', '뭘', '질', '못', '했는지도', '모름']"
2686,ㅋㅋㅋ 신은 존재한 다 개소리 씨 부릴 때마다 나라가 난장판이 되네 ㅋㅋㅋㅋㅋ,1.0,"['ㅋㅋㅋ', '신은', '존재', '한', '다', '개', '소리', '씨', '부릴', '때', '마다', '나라', '가', '난장판', '이', '되네', 'ㅋㅋㅋㅋㅋ']"
2687,산사태 이재민들은 불행 중 다행 위대하신 아베님께서 하사하신 골판지침대가 있기 때문 ㅎㄷㄷ,1.0,"['산사태', '이', '재민', '들', '은', '불행', '중', '다행', '위대하신', '아베', '님', '께서', '하사', '하신', '골', '판지', '침대', '가', '있기', '때문', 'ㅎㄷㄷ']"
2688,얘넨 무슨 뻑하면 쓰나미냐 ㅋㅋㅋㅋㅋㅋ,1.0,"['얘넨', '무슨', '뻑하', '면', '쓰나미', '냐', 'ㅋㅋㅋㅋㅋㅋ']"
2689,그걸 누가 모르냐 리얼 인생 진지하게 사는 새끼들 다 족 쳐버리고 싶어 그렇게 살면 안 우울하냐,1.0,"['그걸', '누가', '모르냐', '리얼', '인생', '진지하게', '사는', '새끼', '들', '다', '족', '쳐', '버리고', '싶어', '그렇게', '살', '면', '안', '우울하냐']"
2690,그냥 비 유 한 거잖아 리얼 진지 충 새끼들 다 쳐 죽여버리고 싶네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['그냥', '비', '유', '한', '거', '잖아', '리얼', '진지', '충', '새끼', '들', '다', '쳐', '죽여', '버리고', '싶네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
2691,존 나게 무식하네 ㅋㅋㅋ,1.0,"['존', '나게', '무식하네', 'ㅋㅋㅋ']"
2692,토무현,1.0,"['토', '무현']"
2693,ㅈㄴ 댓글 ㅋㅋㅋ,1.0,"['ㅈㄴ', '댓글', 'ㅋㅋㅋ']"
2694,스고이,1.0,['스고이']
2695,태야양광 덕후 무뇌재앙이 보고 있냐,1.0,"['태', '야', '양광', '덕후', '무뇌', '재앙', '이', '보고', '있냐']"
2696,민간인들이 다치거나 죽을 수도 있는데 말하는 뽄새봐 ㅉ,1.0,"['민간인', '들', '이', '다치거나', '죽', '을', '수도', '있는데', '말', '하는', '뽄새봐', 'ㅉ']"
2697,만약에 태풍이 올림픽 기간에 오면 ㅈ됐는데,1.0,"['만약', '에', '태풍', '이', '올림픽', '기간', '에', '오면', 'ㅈ', '됐는데']"
2698,한국 수준 나오네 민간인이 죽는데 안 불쌍하다 일본의 미래 다 ㅇㅈㄹ ㅋㅋㅋㅋ,1.0,"['한국', '수준', '나오네', '민간인', '이', '죽는데', '안', '불쌍하다', '일본', '의', '미래', '다', 'ㅇㅈㄹ', 'ㅋㅋㅋㅋ']"
2699,무엇보다 사망자 조롱하는 새끼들이 욕 먹어야 함,1.0,"['무엇', '보다', '사망자', '조롱', '하는', '새끼', '들', '이', '욕', '먹어야', '함']"
2700,서울 조심해라 그 유명한 오세이돈이 시장으로 돌아왔으니 ㅋㅋㅋ,1.0,"['서울', '조심해라', '그', '유명한', '오', '세', '이돈', '이', '시장', '으로', '돌아왔으니', 'ㅋㅋㅋ']"
2701,오르막 내리막 복합코스들이 고 버스 차선도 병 맛임,1.0,"['오르막', '내리막', '복합', '코스', '들', '이', '고', '버스', '차선', '도', '병', '맛임']"
2702,한국은 잘되 누ㅋㅋㅋㅋ,1.0,"['한국', '은', '잘되', '누', 'ㅋㅋㅋㅋ']"
2703,ㅉㅉ 니가 사패다,1.0,"['ㅉㅉ', '니', '가', '사', '패', '다']"
2704,아 예 예 저는 틀 딱이 아니라 정치 유튜브 안 봐요,1.0,"['아', '예', '예', '저', '는', '틀', '딱이', '아니라', '정치', '유튜브', '안', '봐요']"
2705,네네 일 베쓰레기는 신의 한수나 쳐 보셈,1.0,"['네네', '일', '베', '쓰레기', '는', '신의', '한수', '나', '쳐', '보셈']"
2706,진짜 정신병자 많네 아무리 일본이 미워도 무사하길 바래도 모자랄 판에 욕하고 자 빠졌네,1.0,"['진짜', '정신병', '자', '많네', '아무리', '일본', '이', '미워도', '무사하길', '바', '래', '도', '모자랄', '판', '에', '욕', '하고', '자', '빠졌네']"
2707,존 나 애국자 등장하셨네 ㅋㅋㅋ,1.0,"['존', '나', '애국자', '등장', '하셨네', 'ㅋㅋㅋ']"
2708,얼마나 눈이 안 좋으면 저게 안보임저격수들은 충분히 다 보고 쏴 죽일 듯,1.0,"['얼마나', '눈', '이', '안', '좋으면', '저', '게', '안', '보임', '저격수', '들', '은', '충분히', '다', '보고', '쏴', '죽일', '듯']"
2709,신종 방산비리 시장 오픈업,1.0,"['신종', '방산', '비리', '시장', '오픈', '업']"
2710,우리나라 넘어오면 100 백만 원짜리도 방산비리로 천만원은 그냥 훌쩍 넘어갈꺼다,1.0,"['우리나라', '넘어오면', '100', '백만', '원', '짜', '리도', '방산', '비리', '로', '천만원', '은', '그냥', '훌쩍', '넘어갈꺼다']"
2711,이미 멀티캠으로도 위장 효과 충분하긴 함 존 나 안보임,1.0,"['이미', '멀티', '캠', '으로도', '위장', '효과', '충분하긴', '함', '존', '나', '안', '보임']"
2712,이것들은 얼마 뻥튀기해서 납품하냐,1.0,"['이', '것', '들', '은', '얼마', '뻥튀기', '해서', '납품', '하냐']"
2713,투명 망토 ㅋㅋㅋ 미쳤네 진짜 상용화되면 씨 발 ㅈ되겠는데 도라에몽에서만 보던 게 현실이 되는 거냐고 ㅋㅋㅋ,1.0,"['투명', '망토', 'ㅋㅋㅋ', '미쳤네', '진짜', '상용', '화', '되면', '씨', '발', 'ㅈ', '되겠는데', '도라에몽', '에서만', '보던', '게', '현실', '이', '되는', '거', '냐', '고', 'ㅋㅋㅋ']"
2714,썸네일 뭔 개소리야 아무것도 없는데 영상 보고 난 뒤 이게 바로 미국과 캐나다의 기술력인가,1.0,"['썸네일', '뭔', '개', '소리', '야', '아무', '것', '도', '없는데', '영상', '보고', '난', '뒤', '이', '게', '바로', '미국', '과', '캐나다', '의', '기술', '력', '인가']"
2715,전쟁 날 일이 없는데 쓸데없는 짓 하네,1.0,"['전쟁', '날', '일이', '없는데', '쓸데없는', '짓', '하네']"
2716,응 방산비리 국내 도입 불가,1.0,"['응', '방산', '비리', '국내', '도입', '불가']"
2717,아 그만 발전했으면 좋겟 다 점점 좆될 것 같다는 생각이 밀려옴,1.0,"['아', '그만', '발전', '했으면', '좋겟', '다', '점점', '좆', '될', '것', '같다는', '생각', '이', '밀려옴']"
2718,어떡하냐 군수비밀 해킹당했는데 시 팔 넘의 공산 정부 잘하면 한번도 겪어보지 못한 나라를 중국 애들이 미국 내란에 동원해서 독립전쟁하게 만든 실체가 실행될 것 같다 이런 군수 무기 관련 자료가 유난히 개발이 봇물 터지듯 나오네 이상하 지속도가 이해력을 넘어선다는 것 그것은 누군가 우리나라 전반적으로 깊숙히 개입하고 조작하고 있다는 신호 다 조심들 해라 미국은 트럼프가 군부를  돌아다니며 확신을 심어줘서 독립전쟁에 성공했지만 우리나라는 상황도 지리적 한계점도 다 달라 5분이면 모든 게 끝나버리는 시스템이거든 아무도 그들의 손아귀에서 벗어날 수가 없는 초극 상황이 닥칠 것이 다 잘 지켜봐라 이 모든 실행의 실천 가능한 신호는 정와 대 고위 관료로 해킹 되었다는 것 표면상 북한 해커가 그랬다고 발표하지만 그거 다 거짓말이야 중국 해커가 우리나라 고 위관료 로 해킹한 것이 충격인 거다 지켜봐라 이 나라가 어떠한 지옥에 처해지는 지 지금 당장 국가 지도부 관련자 체포 사살하지 않으면 끝장난 다 트럼프가 직격 개입하지 않는 이상 스스로 이겨 내려면 제 판 절차도 밝아서도 안 될 정도로 길에서 다 총살시켜야 내분이 일어나지 않을 심각한 상황이다,1.0,"['어떡하냐', '군수', '비밀', '해킹', '당했는데', '시', '팔', '넘의', '공산', '정부', '잘', '하면', '한번', '도', '겪어', '보지', '못', '한', '나라', '를', '중국', '애', '들', '이', '미국', '내란', '에', '동원', '해서', '독립전쟁', '하게', '만든', '실체', '가', '실행', '될', '것', '같다', '이런', '군수', '무기', '관련', '자료', '가', '유난히', '개발', '이', '봇물', '터지듯', '나오네', '이상하', '지', '속도', '가', '이해력', '을', '넘어선다는', '것', '그것', '은', '누군가', '우리나라', '전반', '적', '으로', '깊숙히', '개입', '하고', '조작', '하고', '있다는', '신호', '다', '조심', '들', '해', '라', '미국', '은', '트럼프', '가', '군부', '를', '돌아다니며', '확신', '을', '심어줘서', '독립전쟁', '에', '성공했지만', '우리나라', '는', '상황', '도', '지리', '적', '한계', '점도', '다', '달라', '5분', '이면', '모든', '게', '끝나', '버리는', '시스템', '이', '거든', '아무', '도', '그', '들', '의', '손아귀', '에서', '벗어날', '수가', '없는', '초', '극', '상황', '이', '닥칠', '것', '이', '다', '잘', '지켜봐라', '이', '모든', '실행', '의', '실천', '가능한', '신호', '는', '정', '와', '대', '고위', '관료', '로', '해킹', '되었다는', '것', '표면', '상', '북한', '해커', '가', '그랬다고', '발표', '하', '지만', '그거', '다', '거짓말', '이야', '중국', '해커', '가', '우리나라', '고', '위', '관료', '로', '해킹', '한', '것', '이', '충격', '인', '거', '다', '지켜봐라', '이', '나라', '가', '어떠한', '지옥', '에', '처', '해지는', '지', '지금', '당장', '국가', '지', '도부', '관련', '자', '체포', '사살', '하지', '않으면', '끝장', '난', '다', '트럼프', '가', '직격', '개입', '하지', '않는', '이상', '스스로', '이겨', '내', '려면', '제', '판', '절차', '도', '밝아서도', '안', '될', '정도', '로', '길', '에서', '다', '총살', '시켜야', '내분', '이', '일어나지', '않을', '심각한', '상황', '이다']"
2719,아 ㅈㄹ ㄴ,1.0,"['아', 'ㅈㄹ', 'ㄴ']"
2720,아직 여탕 들어가기엔 무리네닥 템 수준 정도는 되야 할 듯,1.0,"['아직', '여탕', '들어가기엔', '무리', '네', '닥', '템', '수준', '정도', '는', '되야', '할', '듯']"
2721,화질이 뭐 같아서 하나도 못 알아보겠다,1.0,"['화질', '이', '뭐', '같아서', '하나', '도', '못', '알아보겠다']"
2722,이런 거 들여오려 해도 위에서 다 꿀 걱하는 게 학교의 점심,1.0,"['이런', '거', '들여오려', '해도', '위', '에서', '다', '꿀', '걱하', '는', '게', '학교', '의', '점심']"
2723,좋은 소재인 건 분명한데 단점이 눈에 보이긴 하네요 쩌 죽는 거,1.0,"['좋은', '소재', '인', '건', '분명한데', '단점', '이', '눈', '에', '보이긴', '하네요', '쩌', '죽는', '거']"
2724,또 한국형 저거 만든다고 돈 빼먹고 쓰레기 중국산 납품하겠지 ㅋ,1.0,"['또', '한국', '형', '저', '거', '만든다고', '돈', '빼먹고', '쓰레기', '중국산', '납품', '하겠지', 'ㅋ']"
2725,맨 마지막은 실제 영상 아니자나 빙딱 방송국 아 진짜 언론 맞나 ㅋㅋ 이 버러지들이,1.0,"['맨', '마지막', '은', '실제', '영상', '아니', '자', '나', '빙', '딱', '방송국', '아', '진짜', '언론', '맞나', 'ㅋㅋ', '이', '버러지', '들', '이']"
2726,ㅅㅂ 나만 다 찾음,1.0,"['ㅅㅂ', '나', '만', '다', '찾음']"
2727,병신 같은 성인지 예산만 투명망토 개발비에 부었으면 다 이소에서 벌써 투명담요 팔고 있었다,1.0,"['병신', '같은', '성인', '지', '예산', '만', '투명', '망토', '개발', '비', '에', '부었으면', '다', '이', '소', '에서', '벌써', '투명', '담요', '팔고', '있었다']"
2728,하 미 군 새끼들 또 외계인 고문했네,1.0,"['하', '미', '군', '새끼', '들', '또', '외계인', '고문', '했네']"
2729,저 기술 유출 시켜서 중공에 팔아 쳐 먹는 ㅅㄲ는 사형으로 다스려야 한 다 깜빵 이런 거 필요 없음 그냥 이 적 행위이고 매국질이나 다름 없는 거임,1.0,"['저', '기술', '유출', '시켜서', '중공', '에', '팔', '아', '쳐', '먹는', 'ㅅㄲ', '는', '사형', '으로', '다스려야', '한', '다', '깜빵', '이런', '거', '필요', '없음', '그냥', '이', '적', '행위', '이고', '매국', '질', '이나', '다름', '없는', '거임']"
2730,그래봤자 윗대가리들 덕분에 나중에는 우비처럼 됨,1.0,"['그래', '봤자', '윗', '대가리', '들', '덕분', '에', '나중', '에는', '우비', '처럼', '됨']"
2731,15군번 나는 고어택스 전투복이 비에 젖는 게 당연한 줄 알고 전역했다 고 어택스 입어 본 적이 있어야 알지 5년 지나니까 그게 결함이라더라 ㅅㅂㅋㅋㅋ,1.0,"['15', '군번', '나', '는', '고', '어택', '스', '전투복', '이', '비', '에', '젖는', '게', '당연한', '줄', '알', '고', '전역', '했다', '고', '어택', '스', '입어', '본', '적', '이', '있어야', '알', '지', '5년', '지나', '니까', '그게', '결함', '이라더라', 'ㅅㅂㅋㅋㅋ']"
2732,자 목 따러가자,1.0,"['자', '목', '따러가자']"
2733,얼마나 해쳐 먹을까 ㅋㅋㅋ,1.0,"['얼마나', '해쳐', '먹을까', 'ㅋㅋㅋ']"
2734,그러면 뭐하냐 포날리면 다 뒈지는 데,1.0,"['그러면', '뭐', '하냐', '포', '날리면', '다', '뒈지는', '데']"
2735,도라에몽 투명 망토 ㅆㄱㄴ이네 이거,1.0,"['도라에몽', '투명', '망토', 'ㅆㄱㄴ', '이네', '이', '거']"
2736,저렇게 만들어 놓으면 뭐하냐똥별들과 방산 재벌 새끼들이 또 트롤 짓 할 텐데,1.0,"['저렇게', '만들어', '놓으면', '뭐', '하냐', '똥별', '들', '과', '방산', '재벌', '새끼', '들', '이', '또', '트롤', '짓', '할', '텐데']"
