,comment,sentiment,cluster
3494,이 새끼 뒤도 털어봐라,1.0,16
3495,씨2발 축협이든 야협이든 걔 네 부터 부 폐해서 저런 거 잡기나 하겠냐고,1.0,3
3496,저런 쓰레기들이 정치 경제사회 문화체육 전반에 아직도 박혀 있다는 것이 분하다 꼭 걸러내야 할 쓰레기들,1.0,14
3497,진심 개꼰대 ㅋㅋㅋㅋㅋ선수의 학폭은 기본이요 금메달 선수를 해외로 귀 화 시키게 만들고 학연 지연 혈연으로 감독 시키고 선수 폭행에 선 후배 사이에서 서로 챙겨주지 못 할 망정 선배를 밀어내고 성추행까지 아주 이네,1.0,17
3498,고교 감독한테 뇌물 갖다 주고 몸도 주고 ㅋㅋ 아주 왕이야,1.0,17
3499,저런 쓰레기를 왜 쓰냐,1.0,16
3500,중국 식민지 아니었다 할까 봐 중국 닮고 싶어서 발정이 났네 ㅋㅋㅋ,1.0,3
3501,학부모한테 성상납에 ㅆㅂ 진짜 운동 이래서 힘들지,1.0,17
3502,이러니 ㅈ크보소리나 듣고 욕 먹지 걍 체육계 싸그리 다 털어야 함 아직도 저긴 90년대에 있어서 ㅋㅋㅋ,1.0,8
3503,이런 ㄴ이 적폐,1.0,2
3504,쓰레기네 헐 부모가 지 봉인가,1.0,16
3505,헬조선 스포츠계의 미래는 밝았다 ㅋㅋㅋ 저런 ㅅㅂㅅㄲ가 감독을 해주기에 그걸 보고 배운 새싹들이 다음 새싹들에게 똑같이 되 물림해주는 것이지 ㅋㅋㅋ 이 멋진 나라는 어 딜 가든 썩지 않은 데가 없어서 너무 좋네 ㅋㅋㅋ,1.0,1
3506,쓰레기들이 많아도 너무 많다,1.0,18
3507,감독ㄳㄲ야 젊었을 때 열심히 해서 프로야구 선수 되지 그랬냐,1.0,3
3508,노인네 야구 빠 따로 팔 다리 다 뿌사뿔 라마 벽에 똥 칠하고 싶나,1.0,3
3509,엄마들이 돈도 받치고 몸도 받쳤떼에 이구 자식땜에 더러워서 ㅠㅋ,1.0,14
3510,감독 얼마나 대단 한 새ㄲ길래 저러냐 이름 좀 알려주지,1.0,17
3511,사회 전반이 부패가 이 맹박그네 스럽다 다 우리가 돈을 쉽게 벌려고 하려는 악마들에게 우리는 놀아나고 있다 이 악마들에게서 벗어나는 길은 나는 생각한 다이재명이 가 판을 싹 다 갈아 엎어한다고 생각한다,1.0,16
3512,진짜 미 친놈이 따로 없네,1.0,5
3513,고교 감독 월급이 학부모 돈으로 나가는 게 존 나 ㅂㅅ 같네 ㅋㅋ,1.0,16
3514,제대로 배운 적도 없고 할 줄 아는 게 몸 쓰는 것 뿐인 가축 짐승이랑 다를 게 없는 새끼가 ㅋㅋ 사회에 하 등 도움 안 되는 공놀이 사람들이 띄워주니 지가 그만한 돈 받을 자격이 있는 줄 아네 ㅋ,1.0,5
3515,ㅆㄹㄱ,1.0,0
3516,감독이라는 새끼들 원래 선수였나 뭐 얼마나 떳떤 인간들이라고 아휴 후 배 양성하라고 감독시키니 후배 죽이기만 하고 있고 잘 돌아간 다 ㅋㅋㅋㅋ,1.0,11
3517,무슨 사설 학원도 아니고 감독 연봉을 학부모들이 내냐 개쓰레기들이네,1.0,12
3518,이런 쓰레기 같은,1.0,12
3519,개가 튼 새끼가 선수 때도 못 받았을 연봉을 요구하네 그렇게 잘하면 프로감독을 하지 왜 저런 새끼들 다 퇴 출시켜야 스포츠가 발전하는 거다,1.0,16
3520,에라이 니가 무슨 지도자냐 돈만 밝히는 쓰레기지 우리나라가 왜 이럴까 한숨만 나온다,1.0,14
3521,쓰레기들이 판을 친다,1.0,10
3522,우리나라는 이런 개버릇 고칠 수가 없음 ㅃㅅ들,1.0,7
3523,저런 것들 은 인간도 아냐 나라 좀 먹이는 쓰래기,1.0,12
3524,아직도 이런 꼰대가 있다니 이런 지도자 밑에서 뭘 배우겠노,1.0,11
3525,이런 것들이 있으니까 유망주들이 도 중 하차를 하는 거지 돈벌레 새끼들,1.0,18
3526,쓰레기 감독 짤러라,1.0,7
3527,쓰레기 같은 감독 많음 나도 당했음,1.0,1
3528,아주 개놈 이 구만,1.0,1
3529,쓰레기 진짜 많구나,1.0,7
3530,현역 때 개듣보 짬찌들이 중고교 감독 인맥으로 쳐 들어가서 저짓하더라,1.0,17
3531,저런 개 같은 감독 새끼는 탈탈 털어서 감방으로 ㄱㄱㅅ,1.0,14
3532,옛날이나 지금이나 부모 돈 뜨더 먹는 감독ㅅㄲ들이 있구만 ㅡㅡ 꿈나무들에 역병 같은 존재들,1.0,1
3533,제도가 뒷받침 안 되니 저런 쓰레기 감독들이 나오는 거다,1.0,18
3534,새로 부임한 저 감독 진짜 ㅂㅅ이네,1.0,14
3535,돈 욕심에 어린 선수 장래를 무너뜨리는 게 감독이냐 쓰레기지 ㅋㅋㅋ,1.0,5
3536,저딴거도 감독이라고 ㅋㅋ,1.0,9
3537,극성 무개념 맘충들한테 좀 쳐맞으면 좋겠다 저런 감독은,1.0,7
3538,인천 동산고 학생인데 저런 성과 없는 병신 같은 게 1억 2천이라니 상대적 박탈감이 드네요ㅠ,1.0,17
3539,진짜 추잡하다,1.0,1
3540,대한민국 특징 유소년들 능력치는 세계 탑텐안에 드는데 문제는 ㅂㅅ감독들이 다 망친 다ㅋㅋ 애들이 잘하는 걸 지들이 감독질 잘해서 크는 거 마냥 ㅋㅋㅋ기가 차ㅋㅋ대가리 배운 거 없이 나이처 먹고 감독하는 아재들 다 ㅂㅅ 임ㅋㅋ,1.0,14
3541,저런 놈들이 감독이라니 진짜 좃 같네,1.0,12
3542,신은 병신 진짜 신은 저러지 않지,1.0,8
3543,헬조선,1.0,0
3544,ㅆㄹㄱ ㅅㄲ 얼굴 공개 안 되나,1.0,3
3545,저런 개새끼는 신상까 고 얼굴 공개해야 한다,1.0,17
3546,어차피 청소년법 있는데 저런 새끼는 시원하게 야구 방망이로 조져버리지,1.0,9
3547,병신은 죽어서도 병신이 다 그걸 본인이 모르니까 더 ㅈ 같은 거다,1.0,2
3548,아니 유망주 잘 키워내서 참스승이란 타이틀 받고 싶지 않은 건 가 돈 미새 개역겹 다 쌍놈들,1.0,17
3549,감독 비응신련 저런 새기들은 언젠가 업보로 돌아 올 수 밖에 없음 ㅇㅇ,1.0,11
3550,저런 또 라이들이 아직도 존재하다니,1.0,19
3551,아직도 저런 ㅆㄹㄱ가 있으니,1.0,5
3552,하여간 꼰대들이 문제에요,1.0,1
3553,1억 연봉 ㅋㅋㅋ 좆까라 3000도 아깝다,1.0,17
3554,이 놈 완전 마친 놈이네,1.0,19
3555,감독은 악마 새끼들이 구먼,1.0,10
3556,감독은 개븅신과 같은 존재,1.0,7
3557,썩은 감독 쓰레기들,1.0,6
3558,운동계 쪽은 땀 냄새가 아닌 다른 쓰레기 냄새가 나 역시,1.0,1
3559,이런 쌕히들이 많으니 음주 3번 처하고 다시 복귀할려는 놈들이 생기지 ㅅㅂ 그 감독에 그 선수 ㅋㅋ 개적폐놈들,1.0,7
3560,저런 감독 쇠끼는 진짜,1.0,14
3561,썩은 쓰레기,1.0,7
3562,역시 헬조선 답네,1.0,8
3563,저런 쇅들,1.0,5
3564,그냥 짜르는 게 답이 다 쓰레기들은,1.0,10
3565,양아치 끝판 대장 감독 세키야,1.0,8
3566,선수 시절 때 젓 도 못한 것들이 그 지 랄이지,1.0,2
3567,똥팔 육 어딜 가나 암 덩어리 ㅅㅐ끼들,1.0,0
3568,신이 아니라 ㅐㅐㄲ 지 새싹 브레이커,1.0,5
3569,개 쓰 레 기네 돈 벌라고 감독 처왔네 지가 뭔가 된 것처럼 ㅋㅋ,1.0,17
3570,쓰레기네 나 같으면 감독들 다 죽었다 왜 날 죽이려 드니까 돈이 그리 조으냐 개 ㅆㄹㄱ들아,1.0,7
3571,돈에 환장한 썩을 대로 썩은 감독과 교장,1.0,11
3572,뒷돈 안 줬나 보네 썩은 감독,1.0,11
3573,10 놈,1.0,11
3574,야구 빠 따로 좀 쳐맞아야겠네,1.0,8
3575,교육부는 뭐하는 거야 쓰벌,1.0,1
3576,ㅁㅊㅅㄲ,1.0,0
3577,한국에선 흔한 일이 죠꼰 대 새끼들의 나라,1.0,7
3578,와 ㅇㄱㄱ ㅆㄹㄱ네,1.0,17
3579,감독이 일단 명장이랑 거리가 먼 전형적인 돈만 밝히는 ㅉㅉㅉ,1.0,1
3580,왜 케 이나라엔 거지 새끼들이 많은 거지,1.0,19
3581,저런 쓰레기 ㅅㄲ는 영구제명과 자격정지로 스포츠계에서 영구 퇴출시켜야 함,1.0,17
3582,하저 유망주들을 그냥 전락을 시켜버리네 쓰레기 같은 놈이,1.0,2
3583,날강도 네 쓰바로미,1.0,13
3584,개쓰레기네,1.0,12
3585,축구나 야구나 발 다 똑같노,1.0,5
3586,점마들 부모들을 잡아 다가 혀빼 잡아 가 짤라줘야지,1.0,7
3587,인간 말 종 어린 선수가 지고 장난 개 또 라이 직이 뿌기,1.0,1
3588,개 조 같운 놈,1.0,11
3589,음우리 집 개새끼가 친구하자고 하는군,1.0,8
3590,우리 집 개새끼도요,1.0,5
3591,추잡스럽다 저게 뭐하는 짓인가,1.0,14
3592,중국 욕할 게 아니네 유망주 애들을 증간에서 지들 돈벌이로 이용하다니 씨 발 여기가 중국이냐,1.0,7
3593,역시 똥 싼고,1.0,13
3594,저러니 크 보 수준이 개판이지 실력 있는 애들은 싹을 죽이고 돈 많은 애들만 드래프트 하니 ㅋㅋㅋ 진짜 어 이가 뺨을 때린다,1.0,14
3595,쓰레기네,1.0,12
3596,능력도 없이 돈 독 오른 새끼가 학교 다 말아 먹는구나,1.0,14
3597,변형촌지네시 발 21세기에 촌지를 요구해,1.0,17
3598,토나온 다ㅅㅂ,1.0,14
3599,아직도 이런 쓰레기들이 있다니 ㅠㅠ,1.0,18
3600,이 쓰레기를 아직도 않치웠나요,1.0,14
3601,주는 부 모색히 들이 저런 썩은 감독들을 만든다,1.0,7
3602,쓰레기,1.0,12
3603,이러니 대한민국 야구 실력이 개병신이지근데 고교 야구도 전지훈련 가네 ㅋㅋㅋㅋ,1.0,9
3604,ㅗ,1.0,0
3605,뭐라고 하는 거냐 니가 저 틀이냐,1.0,16
3606,쓰레기가 여 기 또 있네,1.0,5
3607,야이 광근이 빌어먹을 호로 자식,1.0,5
3608,저런 인간 쓰레기는 빨리 없애 야 된다 야구뿐만 아니고 우리나라 학원 스포츠가 전부 썩었다 애들 운동도 해외에서 시켜야지 언제쯤 이런 인간이 안 나올지 더러운 돈 돈 돈 돈,1.0,5
3609,친북좌파 대깨문이 하는 꼬라지 토나오노 ㅋㅋㅋㅋ 꼰대 감독들은 다 친북좌파임 ㅉ,1.0,1
3610,진정한 개호로 새끼들이네,1.0,19
3611,일본 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋ 대깨문 티나노,1.0,13
3612,대가리에 똥만 차서 저럿 것들이 감독이라니 참,1.0,2
3613,이 정도면 교장 야스비디오로 협박당하는 듯,1.0,9
3614,성민이 븅신아 오자마자 올려달라 했다잖아 ㄹㅇ 내용이 해도 하나도 못하고 저 선수가 잘하는 게 저감독 덕분이냐 ㅋㅋㅋㅋ,1.0,14
3615,윗대가리 싹 다 갈자,1.0,17
3616,이건 학연 지연 문제가 아니지 않음 그냥 연봉안 올려서 ㅈㄹ 한 걸로 알고 있는데,1.0,9
3617,좀 바꼈으면 한 다 늙다리들이 한 자리 꿰차면 놔줄 생각을 안하네 그러다 벌받아서 괴한한테 비오는 날 먼지나게 쳐맞아야지,1.0,11
3618,신 벙신,1.0,8
3619,병 신,1.0,13
3620,개판이다,1.0,13
3621,ㅈ 까세요 말로 해서 안 되는 일도 있는 법이여,1.0,17
3622,응 엿 먹어,1.0,0
3623,문쪼잔뱅이는 쩝,1.0,3
3624,정치병 걸린 정치병자들은 사회의 악,1.0,7
3625,개 생끼한테는 매가 약이 지 이름도 국 개의원이잖아,1.0,16
3626,맞아야 정신차리지 아ㅋㅋ,1.0,11
3627,똥이나 쳐먹어 이 샥히들아,1.0,5
3628,거지 같은 유튜버들,1.0,3
3629,똥이나 처 먹어 이 들아,1.0,11
3630,문제인 목가지 따주세용,1.0,8
3631,개한민국 보는 거 같네 ㅋㅋ,1.0,11
3632,계란은 노짱이 제일 유명하지 ㅋㅋ 한국 농업 반드시 살리겠습니다슈 웅딱,1.0,9
3633,게 이야,1.0,14
3634,우흥,1.0,0
3635,아 개시원하네 ㅋㅋ,1.0,11
3636,저 때 닭년 목아지를 비틀어버렸어야 되는 건데,1.0,3
3637,빠따주면 문재앙 내년에 빠 따로 줘 팰 자신 있다,1.0,8
3638,문재앙은 저거보다 더 하게 맞아야 되는데,1.0,5
3639,시발 이해해버렸다,1.0,0
3640,우희 힝 요즘 컨셉이 갈수록 역겨운데,1.0,17
3641,문재앙도 안 맞음 공통점,1.0,11
3642,저걸 확 그냥 때릴 수도 없고 스벌,1.0,13
3643,둘 다 조온 나게 아파 보임,1.0,8
3644,우리나라 국 개의원들은 매가 답인데,1.0,19
3645,맞습니다 국개들 매가 약임,1.0,11
3646,어그로 장인 틀 딱 아 한글 교실 좀 가라,1.0,3
3647,영상에 나온 외국 사람들 왜 케 잼민이 같냨ㅋㅋㅋㅋ,1.0,2
3648,최명숙님이 어른 패륜 합쳐서 어륜한 거 같은데 ㅋㅋ,1.0,11
3649,최명숙 딱 봐도 님이 잼민이 같아 요 능지가,1.0,14
3650,최명숙 아니 행동하고 생각하는 게 잼민이 같다는 거에 요 이해력이 부족하신 듯,1.0,16
3651,잼민이 아니죠 어륜이죠,1.0,5
3652,누가 문재인 얼굴에다 계란 좀 던져줬으면 좋겠다,1.0,13
3653,지랄ㅋㅋ,1.0,5
3654,현기차는 시 발 무서워서 보도 못하냐 진짜 쪽팔리다 왜 뉴스하냐 공정하지도 못하면서 언론사들 죄다 현 기차 눈치 보기 바쁘고 진짜 찌질하다,1.0,17
3655,개무섭 네 씨벌,1.0,11
3656,미국도 도요타 이후로 급발진 접수 많이 됨 근데 운전자 습관으로 판결 남 급발진 사례 그만큼 없음 후미등이라도 들어오고 튀는 현상 떠도 인정 힘든데 저건 너무 개판 중국이 볼보가 인수 했다지만 저 정도는 아니다 편집 너무 심하게 하냉,1.0,9
3657,ㅗㅜㅑ 가버렷,1.0,0
3658,어린이 보호구역 주차 김여사 개씹 ㅋㅋ 노답,1.0,8
3659,안 전 따지지 말고 결함을 따져라 똥대가리 색히 들아,1.0,17
3660,한국에 고 장난 거만 모아서 파나보네 새끼들,1.0,7
3661,뭔 차에 사 출장치를 다냐 잼민이 새끼야 ㅉ,1.0,1
3662,일단 불법으로 주차하고 한 차선 다 막아버리고 남들 신경 안 쓰는 아주머니 ㅉㅉ,1.0,1
3663,회사도 중국으로 넘어가고 중국으로 공장 옮기더니 볼보도 저지랄이 네 어휴,1.0,14
3664,급발진은 진짜 회사를 먼저 털어야 정상이지 ㅅㅂ 운전자 책임이라고 넘기는 게 어딨 누,1.0,9
3665,지랄 현대에서 급발진 나오는 거 기사화나 되냐 볼보에서 한 대 나오니 인민재판 하냐 현대 기 아 쓰레기 같은 것들,1.0,7
3666,급발진 어떨까 뭐든지 겪어보기 전까지 쉽게 말하면 안 되는 거 같다 여기서 다들 아지매요 ㅉㅉ이러는 사람들 실제로 겪으면 어떤 말할지 궁금하네 어떤 댓글은 2030대에선 급발진이 없다고 하는데 그건 공론화가 안 되서 모르는 걸 수도 있음 진짜 정확한 건 페달에도 블랙박스 달거나 페달 밟을 때 모니터에 나오게 하거나 증거로 남길 수 있는 어떠한 장치든 달아야 할 것 같음 개소리 못하게 근데 사실 급발진 판단은  현 기술로도 밝힐 수 있지만 제조사 입장에서 안 밝혀주니 씹,1.0,9
3667,와 근데 운전 ㅈㄴ 잘하네,1.0,17
3668,김 여사 영상인가 급발진의 대부분은 거의 김 여사던 데,1.0,1
3669,운전자가 여 자여 뭐 뻔한 거 아니야,1.0,14
3670,김 여사가 조작 미수 했네,1.0,17
3671,마지막 광고 넣는 거 ㄹㅇ 멕이는 거네ㅋㅋㅋㅋㅋ 안전의 대명사 ㅇㅈㄹㅋㅋㄱ,1.0,11
3672,헐ㅇㅇ 시바 보는 내가 겁난 다근데 인터뷰랑 다르게 핸들은 움직이는데 뭐 야 거기다 브레이크 등은,1.0,1
3673,믿을 수가 있어야지 ㅋㅋㅋ 습관적으로 기 어 변속하고 브레이크가 아니라 엑셀 밟고 있었던 거 아닌가 ㅋㅋㅋ 출발할 생각 없고 전화 통화 중이엇다면 앉앗다고 기 어변 속이 자동으로 되고 급발진했다라그럼 운전자가 없는 상태에서도 차가 지 멋대로 기 어변속되고 급발진하는 영상은 왜 하나도 없는 거지,1.0,11
3674,안전은 개뿔 중국이 손댄 이상 끝,1.0,5
3675,아이고 현대 기 아가 그러니깐 보란 듯이 차주한테 떠넘기네 나라꼬라지가 븅신같이 돌아가니 자 국민도 똑같이 대우 받는 거야 이게 어 딜 봐서 운전자 잘못인 거야 ㅋㅋ미친,1.0,17
3676,ㅋㅋㅋㅋㅋㅋ 2억배상은 뭐야 미친년,1.0,3
3677,50대 여자 끄덕끄덕,1.0,3
3678,이제는 하다 못해 운전자에게 떠넘기네게세들 쓰레귀 갇은 게 세들,1.0,7
3679,볼보 쨍개 차 천국으로 가는 자율주행차 ㅋ,1.0,8
3680,왜 항상 급발진은 거의 고령자 여성 운전자일까 그게 너무 궁금하다 젊은 남성 운전자 수가 훨씬 많을 텐데,1.0,3
3681,존 나끄네 진짜로,1.0,14
3682,감질 맛 나게 편집 그 지같이 해 놨네,1.0,8
3683,대한민국 이 씨벌 정부 야 수십 년째 국민들이 급발진 오작동에 죽어나가는데 그저 권력 따먹기만 쳐 하고 있고 국민을 위한 법을 좀 만들어라,1.0,5
3684,뇌피셜 오지고요 ㅋㅋㅋ,1.0,8
3685,볼보는 운전자 과실이라고 발뺌 쳐하는데 한 사람의 인생이 아작났고 한 가정이 파탄 났는데 ㅅㅂ 국가가 나서서 도와 줘라 징벌적 손해배상도 좀 만들고,1.0,5
3686,신음소리 나만 꼴 리노,1.0,9
3687,볼보의 대처가 개쓰레기스럽네 한 사람이 불구가 됐는데 무조건 책임 회피,1.0,14
3688,주정차를 저기 다 왜 하냐 대부분 여자들 천천히 다녀야 하는데서 폭주고속도로에서 서행함,1.0,11
3689,김 여사가 김 여사한 거 아닌가 싶음,1.0,1
3690,진짜 존ㄴ나 무섭겟다,1.0,1
3691,편집 ㅈ 같아서 못 보겠네,1.0,8
3692,와시 속 120 앞에 횡단 건너는 사람 없는 게 다행 차도 이런데 고배기량 바이크가 급발진 되면 ㅅ ㅈ됄듯함,1.0,9
3693,급발진 특 노인이나 여자 운전자가 80 이상임,1.0,14
