,0
6516,"물고기를 소비를 하는 것이 고래와 상어를 더 죽이는 행위입니다.  저희가 물고기를 소비함에 따라 어선들이 더 많은 물고기를 잡게 되요. 근데 바다라는 곳에 한 지역에 딱 한 종의 물고기가 살지 않죠. 상어 고래등이 같이 공존을 합니다. 그렇기  때문에 우리가 물고기를 소비하게 되면  물고기만 잡는게 아니라, 상어, 고래, 거북이, 다른 종류의 물고기 등등 온갖 종류의 바다 생명체를 그물을 통해서 잡게 됩니다. 그렇게 잡히는 생명체들의 양과 저 정도의 축제에서 잡히는 고래의  양은 애초에 비교조차 안 될겁니다. 요지는 축제도 문제가 될 수 있지만 이것은 아주 지엽적인 한 부분입니다. 이것보다 더 큰 문제는 어업이라는 거죠. 우리가 회, 물고기를 이용한 요리등을 소비할 때, 저 축제에서 죽어가는 고래들과는 비교도 안되게 우리는 많은 바다 생명체를 죽인다는 거죠.<br><br>저 사람들보다 어업을 계속 소비하는 대중이 저는 더 문제가 되는 거죠 단순히 잔인하다 정도의 문제가 아닙니다. 바다는 지구의 가장 큰 탄소 저장고인데 바다 생명체가 죽으면  진짜 모두가 다 죽습니다. 2048년이면 바다의 모든 생명체가 사라진다 하더군요.<br><br>다시 한 번 말하지만 저것은 너무 큰 그림에 일부분일 뿐입니다. 어업을 소비하는 세계인들 문화 자체가 모두를 죽이는것이나 다름없어요.<br><br>축제도 아마 seaspiracy에 나온 축제일 겁니다."
6517,보는내내 심장이 떨리네ㅜㅜ<br>너무 불쌍하다 인간은 잔인함이 끝이없다<br>생명체를 저렇게 고통스럽게 죽이다니<br>피바다를 보면서. 미소짓는 인간들<br>과연 인간일까 ㅜㅜ
6518,님 먹는 고기들도 저렇게 죽음
6519,미친거아니야?<br>저러다가 멸종되면 그때가서 어떻게 책임지려고?
6520,축제는 개뿔....학살이지....
6521,"역지사지 당해봐야 전통, 축제라는 단어를 주둥이 밖으로 못 꺼내지.. <br>언젠가 인간들도 똑같이 당하길빈다<br>하.. 욕나와<br>더러워.."
6522,꼭 이런애들 일주일에 소고기 돼지고기 닭고기 2.3번은 최소 시켜먹음 ㅋㅋㅋ
6523,전통이란 명목아래 일어나는 불평등
6524,인간이 먹기위해 살상은 불가피하지만 안아프게 살살 죽이면안될까
6525,아니 이건 좀 너무 하잖아 싸이코 아냐?그것도 웃고 있어 이 정도면 그 나라가 아니라 세계에서 징계를 내려야지 저런 미친 놈들이
6526,서양애들ㅋㅋㅋ개고기 먹는다고 ㅈㄹㅈㄹ 다할때는 언제고 더 한짓을 쳐 하고있넼ㅋㅋ
6527,저게 사람이냐...ㅠㅠ
6528,덴마크우유 불매운동
6529,이건 좀 너무 한거 아닌가  너무 잔인하네  ㅜㅜ
6530,"떼죽음 당하는 고래를 보며 웃는 잔인한 인간들,.,"
6531,ㅈㄴ 잔인 하다
6532,"저런 악마같은 축제가 있는줄도 몰랐네,,<br>코로나는 천벌인가 보오"
6533,끔찍하다 잔짜 인간은 코로나보다 더한 벌을 받아도 할말이 없다.
6534,이게 인간들이냐 다 총으로 쏴죽여불고싶다 진짜
6535,진짜 저기서 한 마리라도 살아남은 고래는 인간들 어떻게 생각할까..
6536,고래가 죽는거에대해서는 솔직히 별 감흥은 없는데. 저 피로 물든 바다에 해마다 줄어드는 고래들이 가져다주는 생태계 파괴는 많이 걱정되네요..
6537,와…. ㅜㅜ 뭘까? 도대체 뭐 먹을게 없다고…
6538,ㅠㅠ 진짜 그만 좀 죽여요 뭐든 다 그만 죽여 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
6539,화난다
6540,내년에는 고래떼인줄 알고 몰고 왔는데 상어떼여라 제발
6541,미친것들;; 지들도 저렇게 당해봐야한다
6542,척추를 꼬챙이로 푹 찌르고 피안나오게 코르크마개로 틀어 막네.. 찌를때 돌고래 꽤애액~ 몇십년전 모란시장 길에서 개잡는거랑 똑같다..
6543,나는 돌고래 고기를 않먹을것이다
6544,진짜쓰레기들이다
6545,나쁜넘들
6546,사회시간에 배운게 생각나네
6547,머니~~
6548,미친 잔인한 새키들..
6549,미친거 아냐? 와~진짜 답없다!
6550,"나도 뭐 고기 좋아하고, 아무리 대체육이 나와도 사람은 당연히 고기를 먹을 수 있어야 한다는 입장이지만 키우는 가축을 잡는 행위, 사냥을 해서 취하는 거에 대해서는 딱히 모르겠는데 수백마리 죽여서 잡아먹는 걸 축제라고 하는 건 너무 잔인하지 않나 싶다 그 와중에 일본은 냄새 나는 곳은 덮는 식으로 해버리네 ㅉㅉ"
6551,빨리  지구의  종말이  오기를  한  인간으로  기도  합니다  ㅠ<br>인간은  더  이상  지구의  살  자격이  없다
6552,고래 1년에 새끼 1라리 낳기도 힘든데
6553,이거 일본에서도 하는건데
6554,아.. 진짜 너무 잔인하고 마음아프다<br>굳이 저런걸 전통이라고 사육을 해야하나<br>빨리 금지되서 저런전통같은건 없어졌으면 좋겠다
6555,고래 죽이고 싶나
6556,일본만 그런게 아니네!
6557,아니 일본은 돌고래가 안이쁘면 풀어줘안지 그냥죽여?!
6558,마음이 아프고 슬프네요....
6559,ㅜㅜ저게 어떻게 축제야 ㅜㅜ학살이지 😭<br>어제까진 일본인들 비피해보고 그래도 안되보였는데 사라져야할 나라다 ㅜㅜ못보겠다 정말
6560,마음이 너무 아프다.. 인간은 가장 잔인한 동물임을 임증하네...
6561,세상에 먹을게 많은데 굳이...인간으로써 미안하다
6562,와..이건진짜 아니다..
6563,국제사회에서. 암매장 시켜야되. 어느나라얍
6564,와 어떻게 아직도 저런짖을
6565,"<a href=""https://www.youtube.com/watch?v=Oq9FaB8Z13Y&amp;t=1m32s"">1:32</a> 사람이냐?저걸 보고 웃다니"
6566,쟤들도 똑같이 당해봐야지 정신차릴듯<br>저게 뭐게 축제임?? 역겹다 진짜
6567,그냥 코로나가 더 강력해져서 세계인구 반 이상을 몰살했으면 좋겠다~
6568,잠재적살인마들을 키우네 애새끼끌어안고 뭐가좋다고 학살하는 모습을보여주며 낄낄거리노
6569,저건좀 너무했다..
6570,저짓을 왜하는거야??  정신나갔네<br>싸이코패스들인가?  죽이면서 축제라고 즐거워하다니
6571,얼굴에 피 뒤집어쓰고 웃는 모습..악마가 따로 없네
6572,저런놈들이 개고기가지고 ㅈㄹ을 한다고? ㅋㅋㅋ
6573,실화? 미친...
6574,일본말고 미개한 놈들이 또있었네?덴마크?
6575,미치놈드리
6576,비명소리 봐 ㅜㅜ 끔찍해 마음이 너무 아프다<br>천벌받을 인간들...똑같이 겪어야함
6577,ㅇㅈ저런 사람들은 똑같이 당해봐야 고래의 기분을 알지
6578,잘살던 고래들은 무슨 죄야 ㅠ
6579,속상하네요~넘 나 잔인하다
6580,일본인줄알앗네..
6581,저기있는 것들도 똑같이 당해야한다
6582,선씨게 넘노
6583,추하다
6584,저렇게 잔인하게 학살하는게 사람이 할짓인가.....<br>본인들을 어떤 생물이 저렇게 학살하면 받아들이지도 않을거면서
6585,아니 ㅋㅋ 고래포획이 불쌍하다고 말도안된다고하는 인간들 뭐냐?<br>그럼 니들 회.생선.돼지.소 왜먹는건데?? <br>ㅋㅋㅋㅋㅋㅋ<br>슬픈브금깔고 돼지잡는영상 올라와도<br>똑같은말 할듯..ㅋㅋㅋㅋㅋㅋ
6586,적어도 고래들이 울부짓는 저 모습을 보고 웃는다면 사람이길 포기해야 하는거 아니니? 알고 하는거랑 모르고 못하는거는 천지차이란다.미개한놈아
6587,와 진짜 미개하다
6588,어휴...맙소사....잔인함의  극치다
6589,"이 시<a href=""http://www.youtube.com/results?search_query=%23%EB%B0%94"">#바</a> 나쁜이 인간들 기여운 고래 를 어떻게 이런지슬"
6590,어휴 진짜 보기 힘들다 하
6591,하....진짜 인간들이 문제야
6592,ㅅㅃ 똑똑한 두뇌를 가진 고래를 학살하네 하<br>.. 욕나온다
6593,하진짜 인간은 뒤저도 싸다 진짜 저거 보면 나도 마찬가지다
6594,와 진짜 고래 우는거봐 사람들이란 참....
6595,미친거 아니가
6596,일본에게 미안해지네. 선진국이었네. 핑크족들이 문제네. 학살같누
6597,와 축제는무슨!!싫다
6598,법적제제를 해라 저건아니다 진짜
6599,언젠간 인간도 이렇게 될것같습니다. 우리가 저지른 수많은 잔인함에....!
6600,하... 저런 잔인한 사람들을 봤나...
6601,얼굴에 피 묻히고 웃는애랑 웃으면서 사진찍어서 간직하는 애는 싸이코인가 재네는 지금 죽이는걸 즐기고 있는거잔아
6602,@ZHD 요즘 식량이 부족해서 낚시하지는 않잖아.<br>식량사정 달라졌으니 남의 전통을 버리라고 강요하기엔  우리도 모순투성이가 돼버리는 거지.
6603,@논리적인탐정 과거엔 그렇다 쳐도 식량이 충분한 지금도 죽인다잔아 잘 안보셨나요.
6604,@ZHD 척박한 환경에서 고래잡아 먹는 날이 전통적인 축제일 수 있지. 저게 싸이코패스면 낚시하며 대어 낚았다고 웃는 것도 어지간한 싸이코패스겠지..
6605,@김성욱 아냐 나도 미안..너처럼 사과하는 사람들이 별로 없어서 너무 공격적이였어 :)
6606,@ZHD 너 프사 디게 웃긴다
6607,이새끼들 재미로잡는거같네
6608,차라리 미얀마의 전두환과 광주살인마 전두환 둘만 살해하지...
6609,고래대학살 어떻게처벌안돼나
6610,고기는 잘 먹으면서 이중성 ㅅㅂㅋㅋ
6611,너무하다 ..
6612,이 씨블 놈들아^^<br>마음 아프다....... 자기들이 이렇게 당해봐야 정신을 차리지........<br>하........마지막으로 남긴다 (ㅗ) 이거나 먹어
6613,오우~😱
6614,그래 뭐 다른 생선도 많이 먹으니까 그렇다치는데 멸종위기라는데 저렇게 대량으로 잡냐? 걍 싹 다 처벌해라
6615,얼마나 더 인간이 악해져야할까? 단지 순간의 쾌락을 위해서 다른 문화에 대해 이렇다 저렇다 하지말기 이 개대가리들아 재밌냐??
6616,인간이 제일 무섭다 언젠간 큰 벌을 받을거다
6617,심지어 저 돌고래 고기는 맛도 별로일거 같은데...
6618,이런  것  국제법으로<br>다스릴 수 없나
6619,순간에 오락을 위한 살육.
6620,징헌새끼들이내   저게  축제라고?  학살이지  무자비한놈들이내
6621,상위포식자 동물을 먹는건<br>인체에 그리 좋지 않습니다.<br>특히 신경계에 치명적인 수은이 다량함유<br>되어있어서 매우 위험합니다.<br>참치도 마찬가지로 임신부에게 <br>추천하지 않는 음식입니다.<br>참치 어획에 따른 피해로 수 많은<br>고래들이 죽어가고 있습니다
6622,미친 아 존나 열받네
6623,"<a href=""https://www.youtube.com/watch?v=Oq9FaB8Z13Y&amp;t=0m38s"">0:38</a> 덴마크 여행 안갈꺼다."
6624,피가 흐르는걸 막는건<br>더 잔인 합니다.<br>저건 일순간의 유희를<br>위해서 학살을 하는 겁니다.
6625,뭐하는 짓이냐 진짜 생각이라는게 없는건가<br>못볼꼴 다 보여준다 진짜 ㅋㅋㅋ
6626,&quot;아니 피 축제를 열거면 님들 피로 하시면 되짆아요&quot;
6627,존나잔인하네 니들도 죽을때 작살맞고 죽을거다
6628,이것보단 물고기를 자체를 소비하는 문화자체가  문제임. 우리가 물고기를 소비하기 위해서 어선에서 bycatch 되는 돌고래 상어의 양은 비교가 안됨 저건 그나마 나음. 어업 자체가 이것보다는 차원이 다른 문제임  출처 netflix seaspiracy
6629,@장기태 뭐 이유야 어찌되든간에 관심이 있으신 분 같으니 netflix 의 seaspiracy 른 추천드려요. 저는 이 다큐를 본 이후로 생선을 끊었습니다.
6630,"@장기태 아니요. 물고기를 소비를 하는 것이 고래와 상어를 더 죽이는 행위라는 거죠.  저희가 물고기를 소비함에 따라 어선들이 더 많은 물고기를 잡게 되요. 근데 바다라는 곳에 한 지역에 딱 한 종의 물고기가 살지 않죠. 상어 고래등이 같이 공존을 합니다. 그렇기  때문에 우리가 물고기를 소비하게 되면  물고기만 잡는게 아니라, 상어, 고래, 거북이, 다른 종류의 물고기 등등 온갖 종류의 바다 생명체를 그물을 통해서 잡게 됩니다. 그렇게 잡히는 생명체들의 양과 저 정도의 축제에서 잡히는 고래의  양은 애초에 비교조차 안 될겁니다. 요지는 축제도 문제가 될 수 있지만 이것은 아주 지엽적인 한 부분입니다. 이것보다 더 큰 문제는 어업이라는 거죠. 우리가 회, 물고기를 이용한 요리등을 소비할 때, 저 축제에서 죽어가는 고래들과는 비교도 안되게 우리는 많은 바다 생명체를 죽인다는 거죠.<br><br>저 사람들보다 어업을 계속 소비하는 대중이 저는 더 문제가 되는 거죠 단순히 잔인하다 정도의 문제가 아닙니다. 바다는 지구의 가장 큰 탄소 저장고인데 바다 생명체가 죽으면  진짜 모두가 다 죽습니다. 2048년이면 바다의 모든 생명체가 사라진다 하더군요.<br><br>다시 한 번 말하지만 저것은 너무 큰 그림에 일부분일 뿐입니다. 어업을 소비하는 세계인들 문화 자체가 모두를 죽이는것이나 다름없어요.<br><br>축제도 아마 seaspiracy에 나온 축제일 겁니다."
6631,뭔 말씀을 하세요.<br>저렇게 죽이는게 양심적이라는건가요.
6632,에일리언 보고서의 한 부분 : 휴먼의 가죽을 뒤집어 쓴 악마들이 지구 곳곳에 대량 서식하고 있음이 확인되었다
6633,ㄹㅇ 외계인들이 그런 인간들 납치해줬으면
6634,와 무슨 저딴걸 하냐
6635,정말 미친 인간들...<br><br>애나어른이나...잘못하고있는걸 모르고 전통이라는 이름으로 모든걸덮으려는 파렴치한 인간들.....
6636,소 돼지 닭들은 불쌍하게 안여기고 고래한테는 불쌍하게여기고 인간들의 사상참 앞뒤가 안맞는다
6637,이러다 범고래가 인간들공격하면 우짤려고 저지랄하냐
6638,헐 일본같은 놈들이 또있네
6639,와!  비극적이다..  ㅜ
6640,전통?<br>식인도 전통이다.
6641,너무 너무 화가 나고  😠😠😠😠슬프네요😢😢😢😢
6642,세계환경단체에힘이더생겨야할듯
6643,... 할말이없다
6644,고래가 죽는데도 웃고 있다니 저런 사람들은<br>자기 가족 죽어도 웃을듯;; 아무리 전통이라<br>해도 좀 너무함.. 진짜 먹을게 없을땐 이해하겠지만<br>좀..;;
6645,개체수가 많으면 상관없지..
6646,세사에서 제일쓰레기는 인간이며 제일잔인함
6647,4만명 피의 축제 가시죠
6648,이러니깐 고래가 멸종위기종이지 ㅅㅂㅋㅋㅋㅋ
6649,마음이 찌져진다 왜 그런짓을 할까? 미첫다 요즘 사람들 동물  살리려고 하는데 인간말종이다
6650,일본은 저런짓을 옛날이나 지금이나 서슴이하는데 언제고 천벌받아라!
6651,"초6인데 저도 이런생각 할 자격없는 잔인한사람인걸<br>알지만 이런생각이 드네요,<br>이 저참하고 한숨밖에 안나오는 현장을보고<br>웃는 사람들은 무슨생각일까. 사람이 이렇게 죽어나가도 저렇게 웃을 수 있을까? 그게 축제라고 생각할까?<br>내가 당한다면 과연 웃을 수 있을까? 죽음을 받아들일까?<br>아무리 잔인한 인간이라도 생각은하고 행동하자.<br><br>인간을 공격하지않는 고래를 이렇게 대하는건<br>정말 아니라고 생각하고, 고래들이 불상하네요..."
